SalesOrderID,Status,ShipDate,SalesMonthYear,OnlineOrderFlag,SalesPersonID,TerritoryID,Group,TotalDue,SubTotal,COGS,Margin,SalesYear,SalesMonth
52335,5,2013-07-16,2013-07,True,,4,North America,11.3152,10.24,3.8298,6.4102,2013,7
50101,5,2013-03-28,2013-03,True,,7,Europe,2699.9018,2443.35,1518.7864,924.5636,2013,3
52346,5,2013-07-16,2013-07,True,,6,North America,87.2729,78.98,33.0986,45.8814,2013,7
54160,5,2013-08-17,2013-08,True,,4,North America,75.1069,67.97,50.3609,17.6091,2013,8
56770,5,2013-10-02,2013-10,True,,4,North America,79.0959,71.58,26.771,44.809,2013,10
50897,5,2013-05-19,2013-05,True,,7,Europe,2288.9187,2071.4196,1117.8559,953.5637,2013,5
61898,5,2013-12-17,2013-12,True,,6,North America,24.2879,21.98,8.2205,13.7595,2013,12
62386,5,2013-12-25,2013-12,True,,6,North America,2634.3974,2384.07,1481.9379,902.1321,2013,12
55284,5,2013-09-06,2013-09,False,283.0,1,North America,3835.5821,3406.77,3604.2659,-197.4959,2013,9
50264,5,2013-04-06,2013-04,False,277.0,2,North America,4421.5909,3926.8125,3962.0514,-35.2389,2013,4
55678,5,2013-09-11,2013-09,True,,4,North America,1276.8054,1155.48,726.1661,429.3139,2013,9
53260,5,2013-08-03,2013-08,True,,1,North America,49.7029,44.98,16.8226,28.1574,2013,8
57708,5,2013-10-16,2013-10,True,,4,North America,131.4508,118.96,64.2872,54.6728,2013,10
52347,5,2013-07-16,2013-07,True,,6,North America,14.2987,12.94,4.8396,8.1004,2013,7
61354,5,2013-12-08,2013-12,True,,10,Europe,9.934,8.99,6.9223,2.0677,2013,12
58804,5,2013-11-04,2013-11,True,,7,Europe,32.0229,28.98,10.8386,18.1414,2013,11
55937,5,2013-09-16,2013-09,True,,1,North America,41.1834,37.27,13.9391,23.3309,2013,9
50771,5,2013-05-07,2013-05,True,,9,Pacific,2699.9018,2443.35,1518.7864,924.5636,2013,5
51330,5,2013-06-15,2013-06,True,,4,North America,1381.0732,1249.84,768.2371,481.6029,2013,6
58078,5,2013-10-23,2013-10,True,,7,Europe,1918.2579,1735.98,1095.5963,640.3837,2013,10
62346,5,2013-12-24,2013-12,True,,9,Pacific,596.689,539.99,343.6496,196.3404,2013,12
52868,5,2013-07-26,2013-07,True,,7,Europe,87.2508,78.96,33.0912,45.8688,2013,7
58588,5,2013-11-01,2013-11,True,,10,Europe,2618.8058,2369.96,1284.3084,1085.6516,2013,11
60491,5,2013-11-26,2013-11,True,,1,North America,1950.2808,1764.96,1106.4349,658.5251,2013,11
51572,5,2013-06-30,2013-06,True,,8,Europe,2735.9248,2475.95,1567.1403,908.8097,2013,6
49257,5,2013-01-14,2013-01,True,,9,Pacific,865.204,782.99,486.7066,296.2834,2013,1
57875,5,2013-10-19,2013-10,True,,10,Europe,87.2729,78.98,33.0986,45.8814,2013,10
52994,5,2013-07-29,2013-07,True,,10,Europe,5.514,4.99,1.8663,3.1237,2013,7
57901,5,2013-10-20,2013-10,True,,9,Pacific,1238.1415,1120.49,713.0798,407.4102,2013,10
55638,5,2013-09-11,2013-09,True,,6,North America,5.514,4.99,1.8663,3.1237,2013,9
59932,5,2013-11-18,2013-11,True,,4,North America,77.3169,69.97,26.1689,43.8011,2013,11
57950,5,2013-10-20,2013-10,True,,1,North America,1276.8054,1155.48,726.1661,429.3139,2013,10
49898,5,2013-03-07,2013-03,True,,8,Europe,2699.9018,2443.35,1518.7864,924.5636,2013,3
52151,5,2013-07-12,2013-07,True,,10,Europe,1238.1415,1120.49,713.0798,407.4102,2013,7
61511,5,2013-12-11,2013-12,True,,7,Europe,26.2769,23.78,8.8938,14.8862,2013,12
56276,5,2013-09-23,2013-09,True,,10,Europe,1949.1869,1763.97,1131.0046,632.9654,2013,9
59480,5,2013-11-11,2013-11,True,,10,Europe,596.689,539.99,343.6496,196.3404,2013,11
61397,5,2013-12-09,2013-12,True,,6,North America,5.514,4.99,1.8663,3.1237,2013,12
61565,5,2013-12-12,2013-12,True,,8,Europe,46.7194,42.28,15.8128,26.4672,2013,12
62449,5,2013-12-26,2013-12,True,,10,Europe,2649.8453,2398.05,1487.1665,910.8835,2013,12
62721,5,2013-12-31,2013-12,True,,4,North America,79.5269,71.97,46.7128,25.2572,2013,12
60719,5,2013-11-30,2013-11,True,,7,Europe,146.9319,132.97,74.6709,58.2991,2013,11
49691,5,2013-02-19,2013-02,True,,9,Pacific,2410.6266,2181.5625,1320.6838,860.8787,2013,2
61578,5,2013-12-12,2013-12,True,,10,Europe,59.659,53.99,41.5723,12.4177,2013,12
60407,5,2013-11-25,2013-11,True,,10,Europe,159.6394,144.47,73.8279,70.6421,2013,11
54071,5,2013-08-15,2013-08,True,,10,Europe,87.2729,78.98,33.0986,45.8814,2013,8
49525,5,2013-02-04,2013-02,False,276.0,4,North America,1586.9642,1409.382,1460.1198,-50.7378,2013,2
60602,5,2013-11-28,2013-11,True,,4,North America,62.9519,56.97,21.3068,35.6632,2013,11
60037,5,2013-11-19,2013-11,True,,8,Europe,1303.3144,1179.47,758.4944,420.9756,2013,11
55804,5,2013-09-13,2013-09,True,,4,North America,2644.3313,2393.06,1488.8602,904.1998,2013,9
49975,5,2013-03-15,2013-03,True,,7,Europe,2699.9018,2443.35,1518.7864,924.5636,2013,3
51608,5,2013-07-02,2013-07,True,,1,North America,859.0712,777.44,422.7517,354.6883,2013,7
51799,5,2013-07-07,2013-07,False,279.0,5,North America,790.5077,700.878,638.5492,62.3288,2013,7
59903,5,2013-11-17,2013-11,True,,9,Pacific,606.6229,548.98,347.0119,201.9681,2013,11
49330,5,2013-01-23,2013-01,True,,8,Europe,2288.9187,2071.4196,1117.8559,953.5637,2013,1
51392,5,2013-06-19,2013-06,True,,7,Europe,2754.0136,2492.32,1573.2628,919.0572,2013,6
60471,5,2013-11-26,2013-11,True,,4,North America,66.8194,60.47,22.6159,37.8541,2013,11
52702,5,2013-07-23,2013-07,True,,7,Europe,77.339,69.99,26.1763,43.8137,2013,7
61877,5,2013-12-17,2013-12,True,,4,North America,11.039,9.99,3.7363,6.2537,2013,12
60991,5,2013-12-04,2013-12,True,,7,Europe,70.6869,63.97,23.9249,40.0451,2013,12
53415,5,2013-08-06,2013-08,True,,4,North America,36.9402,33.43,12.5029,20.9271,2013,8
55857,5,2013-09-14,2013-09,True,,10,Europe,1444.5776,1307.31,811.111,496.199,2013,9
58016,5,2013-10-21,2013-10,True,,4,North America,1276.8054,1155.48,726.1661,429.3139,2013,10
56988,5,2013-10-06,2013-10,True,,8,Europe,43.0729,38.98,14.5786,24.4014,2013,10
61083,5,2013-12-05,2013-12,True,,4,North America,2649.8453,2398.05,1487.1665,910.8835,2013,12
50576,5,2013-04-29,2013-04,True,,9,Pacific,2699.9018,2443.35,1518.7864,924.5636,2013,4
62248,5,2013-12-23,2013-12,True,,6,North America,5.514,4.99,1.8663,3.1237,2013,12
52362,5,2013-07-16,2013-07,True,,4,North America,596.689,539.99,343.6496,196.3404,2013,7
52765,5,2013-07-24,2013-07,True,,1,North America,874.4086,791.32,479.7597,311.5603,2013,7
50945,5,2013-05-23,2013-05,True,,9,Pacific,2410.6266,2181.5625,1320.6838,860.8787,2013,5
59681,5,2013-11-14,2013-11,True,,7,Europe,76.2119,68.97,25.7949,43.1751,2013,11
51761,5,2013-07-07,2013-07,False,288.0,8,Europe,115124.6277,101223.4606,119657.6212,-18434.160607,2013,7
55050,5,2013-09-02,2013-09,True,,4,North America,38.6529,34.98,13.0826,21.8974,2013,9
58783,5,2013-11-04,2013-11,True,,8,Europe,1879.594,1700.99,1082.51,618.48,2013,11
55261,5,2013-09-06,2013-09,False,277.0,2,North America,32711.7826,29025.018,26162.8286,2862.1894,2013,9
53393,5,2013-08-05,2013-08,True,,6,North America,2659.7792,2407.04,1494.0888,912.9512,2013,8
60979,5,2013-12-04,2013-12,True,,4,North America,33.139,29.99,11.2163,18.7737,2013,12
58501,5,2013-10-30,2013-10,True,,4,North America,77.3169,69.97,26.1689,43.8011,2013,10
54522,5,2013-08-23,2013-08,True,,8,Europe,682.3044,617.47,372.6272,244.8428,2013,8
50838,5,2013-05-14,2013-05,True,,4,North America,2288.9187,2071.4196,1117.8559,953.5637,2013,5
54935,5,2013-08-31,2013-08,True,,9,Pacific,44.189,39.99,14.9563,25.0337,2013,8
57199,5,2013-10-07,2013-10,True,,6,North America,9.934,8.99,6.9223,2.0677,2013,10
60826,5,2013-12-01,2013-12,True,,4,North America,1918.2579,1735.98,1095.5963,640.3837,2013,12
62211,5,2013-12-22,2013-12,True,,4,North America,937.5594,848.47,452.877,395.593,2013,12
49212,5,2013-01-10,2013-01,True,,1,North America,1105.4834,1000.4375,605.6492,394.7883,2013,1
59640,5,2013-11-13,2013-11,True,,4,North America,612.1369,553.97,348.8782,205.0918,2013,11
62658,5,2013-12-30,2013-12,True,,8,Europe,87.2508,78.96,33.0912,45.8688,2013,12
61484,5,2013-12-11,2013-12,True,,9,Pacific,65.1729,58.98,43.4386,15.5414,2013,12
58916,5,2013-11-06,2013-11,False,284.0,1,North America,21491.2435,19078.47,20104.0614,-1025.5914,2013,11
58349,5,2013-10-27,2013-10,True,,9,Pacific,860.3751,778.62,475.0099,303.6101,2013,10
56073,5,2013-09-19,2013-09,True,,9,Pacific,107.0966,96.92,36.2482,60.6718,2013,9
55259,5,2013-09-06,2013-09,False,277.0,2,North America,33223.8008,29503.14,30289.1178,-785.9778,2013,9
62368,5,2013-12-25,2013-12,True,,8,Europe,26.2769,23.78,8.8938,14.8862,2013,12
55687,5,2013-09-12,2013-09,True,,7,Europe,1914.1473,1732.26,1094.2051,638.0549,2013,9
62227,5,2013-12-22,2013-12,True,,6,North America,1889.5279,1709.98,1089.4323,620.5477,2013,12
55422,5,2013-09-07,2013-09,True,,8,Europe,87.2508,78.96,33.0912,45.8688,2013,9
58748,5,2013-11-03,2013-11,True,,8,Europe,4.409,3.99,1.4923,2.4977,2013,11
59621,5,2013-11-13,2013-11,True,,6,North America,82.8529,74.98,28.0426,46.9374,2013,11
55643,5,2013-09-11,2013-09,True,,6,North America,35.3269,31.97,11.9568,20.0132,2013,9
62714,5,2013-12-31,2013-12,True,,1,North America,77.339,69.99,26.1763,43.8137,2013,12
51125,5,2013-06-06,2013-06,False,288.0,8,Europe,1375.1643,1244.4926,1047.655,196.8376,2013,6
52625,5,2013-07-22,2013-07,True,,7,Europe,624.314,564.99,308.2179,256.7721,2013,7
50624,5,2013-05-04,2013-05,True,,9,Pacific,2410.6266,2181.5625,1320.6838,860.8787,2013,5
49392,5,2013-01-28,2013-01,True,,9,Pacific,2264.2536,2049.0982,1105.81,943.2882,2013,1
52117,5,2013-07-12,2013-07,True,,9,Pacific,77.339,69.99,26.1763,43.8137,2013,7
58732,5,2013-11-03,2013-11,True,,4,North America,26.4869,23.97,8.9649,15.0051,2013,11
55593,5,2013-09-10,2013-09,True,,4,North America,706.5923,639.45,336.0661,303.3839,2013,9
59376,5,2013-11-10,2013-11,True,,4,North America,937.5594,848.47,452.877,395.593,2013,11
49295,5,2013-01-19,2013-01,True,,8,Europe,2264.2536,2049.0982,1105.81,943.2882,2013,1
58367,5,2013-10-28,2013-10,True,,4,North America,30.6859,27.77,10.3861,17.3839,2013,10
62326,5,2013-12-24,2013-12,True,,8,Europe,32.5754,29.48,11.0256,18.4544,2013,12
57688,5,2013-10-15,2013-10,True,,10,Europe,2644.3313,2393.06,1488.8602,904.1998,2013,10
60620,5,2013-11-28,2013-11,True,,10,Europe,1238.1415,1120.49,713.0798,407.4102,2013,11
54717,5,2013-08-27,2013-08,True,,9,Pacific,30.1444,27.28,10.2028,17.0772,2013,8
51877,5,2013-07-07,2013-07,True,,7,Europe,2646.4419,2394.97,1293.6621,1101.3079,2013,7
59390,5,2013-11-10,2013-11,True,,9,Pacific,2708.6865,2451.3,1557.9212,893.3788,2013,11
62673,5,2013-12-30,2013-12,True,,9,Pacific,2699.9018,2443.35,1554.9479,888.4021,2013,12
53897,5,2013-08-12,2013-08,True,,1,North America,15.4479,13.98,5.2286,8.7514,2013,8
62609,5,2013-12-29,2013-12,True,,6,North America,50.7748,45.95,20.7454,25.2046,2013,12
60558,5,2013-11-27,2013-11,True,,10,Europe,650.8008,588.96,361.9645,226.9955,2013,11
52856,5,2013-07-26,2013-07,True,,6,North America,41.1834,37.27,13.9391,23.3309,2013,7
58351,5,2013-10-28,2013-10,True,,9,Pacific,1238.1415,1120.49,713.0798,407.4102,2013,10
52746,5,2013-07-24,2013-07,True,,4,North America,68.4658,61.96,23.1731,38.7869,2013,7
60043,5,2013-11-19,2013-11,True,,9,Pacific,2644.3313,2393.06,1488.8602,904.1998,2013,11
49838,5,2013-03-07,2013-03,False,281.0,4,North America,6773.2996,6016.6542,6139.5248,-122.8706,2013,3
52376,5,2013-07-17,2013-07,True,,1,North America,82.3004,74.48,47.6516,26.8284,2013,7
62272,5,2013-12-23,2013-12,True,,9,Pacific,1895.0419,1714.97,1087.7386,627.2314,2013,12
55255,5,2013-09-06,2013-09,False,279.0,5,North America,762.8899,677.682,611.9569,65.7251,2013,9
62387,5,2013-12-25,2013-12,True,,1,North America,2719.394,2460.99,1510.7061,950.2839,2013,12
58522,5,2013-10-30,2013-10,True,,4,North America,654.4584,592.27,318.4207,273.8493,2013,10
54744,5,2013-08-27,2013-08,True,,10,Europe,44.1779,39.98,14.9526,25.0274,2013,8
52744,5,2013-07-24,2013-07,True,,1,North America,44.1779,39.98,14.9526,25.0274,2013,7
59919,5,2013-11-18,2013-11,True,,9,Pacific,37.5479,33.98,12.7086,21.2714,2013,11
60634,5,2013-11-29,2013-11,True,,8,Europe,2547.0029,2304.98,1255.7176,1049.2624,2013,11
60238,5,2013-11-22,2013-11,True,,9,Pacific,2738.5657,2478.34,1568.0342,910.3058,2013,11
49253,5,2013-01-14,2013-01,True,,9,Pacific,2264.2536,2049.0982,1105.81,943.2882,2013,1
50526,5,2013-04-25,2013-04,True,,9,Pacific,865.204,782.99,486.7066,296.2834,2013,4
54719,5,2013-08-27,2013-08,True,,9,Pacific,76.2119,68.97,29.3549,39.6151,2013,8
55223,5,2013-09-05,2013-09,True,,9,Pacific,596.689,539.99,343.6496,196.3404,2013,9
52862,5,2013-07-26,2013-07,True,,4,North America,16.5529,14.98,5.6026,9.3774,2013,7
61413,5,2013-12-09,2013-12,True,,1,North America,2552.5169,2309.97,1257.5839,1052.3861,2013,12
57763,5,2013-10-17,2013-10,True,,1,North America,87.2729,78.98,33.0986,45.8814,2013,10
55445,5,2013-09-07,2013-09,True,,9,Pacific,2715.3497,2457.33,1560.1765,897.1535,2013,9
53789,5,2013-08-10,2013-08,True,,6,North America,32.034,28.99,10.8423,18.1477,2013,8
58682,5,2013-11-02,2013-11,True,,1,North America,2538.4944,2297.28,1252.8378,1044.4422,2013,11
55095,5,2013-09-03,2013-09,True,,9,Pacific,158.5123,143.45,75.0305,68.4195,2013,9
52395,5,2013-07-17,2013-07,True,,7,Europe,38.664,34.99,13.0863,21.9037,2013,7
50784,5,2013-05-08,2013-05,True,,4,North America,1105.4834,1000.4375,605.6492,394.7883,2013,5
55297,5,2013-09-06,2013-09,False,289.0,6,North America,87150.1119,77394.5591,69287.897,8106.662084,2013,9
49983,5,2013-03-15,2013-03,True,,9,Pacific,2288.9187,2071.4196,1117.8559,953.5637,2013,3
56606,5,2013-09-29,2013-09,True,,9,Pacific,82.3004,74.48,47.6516,26.8284,2013,9
51568,5,2013-06-29,2013-06,True,,4,North America,623.7504,564.48,352.8089,211.6711,2013,6
59250,5,2013-11-08,2013-11,True,,4,North America,2650.3094,2398.47,1294.9711,1103.4989,2013,11
52806,5,2013-07-25,2013-07,True,,6,North America,66.2779,59.98,22.4326,37.5474,2013,7
58511,5,2013-10-30,2013-10,True,,8,Europe,69.5819,62.97,46.9069,16.0631,2013,10
57110,5,2013-10-07,2013-10,False,283.0,1,North America,6503.0188,5775.252,6117.8268,-342.5748,2013,10
50176,5,2013-04-04,2013-04,True,,7,Europe,2410.6266,2181.5625,1320.6838,860.8787,2013,4
57346,5,2013-10-09,2013-10,True,,8,Europe,38.664,34.99,13.0863,21.9037,2013,10
51896,5,2013-07-07,2013-07,True,,6,North America,41.1834,37.27,13.9391,23.3309,2013,7
61588,5,2013-12-12,2013-12,True,,9,Pacific,2602.264,2354.99,1278.7095,1076.2805,2013,12
49076,5,2013-01-07,2013-01,False,281.0,4,North America,89028.3748,79070.5683,80916.5007,-1845.9324,2013,1
57686,5,2013-10-15,2013-10,True,,7,Europe,2682.9953,2428.05,1501.9465,926.1035,2013,10
59878,5,2013-11-17,2013-11,True,,1,North America,2670.1773,2416.45,1321.4916,1094.9584,2013,11
50734,5,2013-05-07,2013-05,False,275.0,3,North America,2521.968,2232.8181,1982.7426,250.0755,2013,5
58897,5,2013-11-05,2013-11,True,,1,North America,1276.8054,1155.48,726.1661,429.3139,2013,11
61990,5,2013-12-19,2013-12,True,,6,North America,5.514,4.99,1.8663,3.1237,2013,12
61848,5,2013-12-16,2013-12,True,,1,North America,2673.0613,2419.06,1495.0242,924.0358,2013,12
62193,5,2013-12-22,2013-12,True,,6,North America,87.2729,78.98,33.0986,45.8814,2013,12
54433,5,2013-08-22,2013-08,True,,9,Pacific,30.1444,27.28,10.2028,17.0772,2013,8
59449,5,2013-11-11,2013-11,True,,10,Europe,16.5529,14.98,5.6026,9.3774,2013,11
50718,5,2013-05-07,2013-05,False,284.0,1,North America,1594.1353,1416.9255,1394.9256,21.9999,2013,5
58477,5,2013-10-30,2013-10,True,,9,Pacific,27.614,24.99,9.3463,15.6437,2013,10
52575,5,2013-07-20,2013-07,True,,7,Europe,671.7958,607.96,390.4505,217.5095,2013,7
61124,5,2013-12-06,2013-12,True,,4,North America,79.0959,71.58,26.771,44.809,2013,12
50274,5,2013-04-06,2013-04,False,275.0,3,North America,2467.5907,2184.6753,1996.5518,188.1235,2013,4
53621,5,2013-08-07,2013-08,False,275.0,4,North America,120512.2708,106929.5461,95993.1999,10936.346172,2013,8
55052,5,2013-09-02,2013-09,True,,4,North America,43.0729,38.98,14.5786,24.4014,2013,9
61120,5,2013-12-06,2013-12,True,,6,North America,70.6869,63.97,23.9249,40.0451,2013,12
50950,5,2013-05-24,2013-05,True,,7,Europe,2288.9187,2071.4196,1117.8559,953.5637,2013,5
57778,5,2013-10-17,2013-10,True,,4,North America,38.675,35.0,13.09,21.91,2013,10
61298,5,2013-12-07,2013-12,True,,10,Europe,54.1119,48.97,21.8749,27.0951,2013,12
59013,5,2013-11-06,2013-11,False,275.0,4,North America,34417.6651,30541.146,27321.6586,3219.4874,2013,11
53623,5,2013-08-07,2013-08,False,284.0,1,North America,8770.1987,7798.806,7869.4926,-70.6866,2013,8
59823,5,2013-11-16,2013-11,True,,4,North America,2634.3974,2384.07,1481.9379,902.1321,2013,11
56866,5,2013-10-04,2013-10,True,,1,North America,207.7179,187.98,70.3046,117.6754,2013,10
52884,5,2013-07-27,2013-07,True,,9,Pacific,70.6869,63.97,23.9249,40.0451,2013,7
49398,5,2013-01-29,2013-01,True,,9,Pacific,865.204,782.99,486.7066,296.2834,2013,1
50812,5,2013-05-11,2013-05,True,,9,Pacific,865.204,782.99,486.7066,296.2834,2013,5
59328,5,2013-11-09,2013-11,True,,9,Pacific,1263.5233,1143.46,725.2307,418.2293,2013,11
57063,5,2013-10-07,2013-10,False,277.0,2,North America,536.4421,477.582,397.4381,80.1439,2013,10
58461,5,2013-10-29,2013-10,True,,9,Pacific,2560.2519,2316.97,1260.2018,1056.7682,2013,10
61500,5,2013-12-11,2013-12,True,,4,North America,48.5869,43.97,16.4449,27.5251,2013,12
58321,5,2013-10-27,2013-10,True,,6,North America,71.0073,64.26,24.0333,40.2267,2013,10
49226,5,2013-01-12,2013-01,True,,10,Europe,2699.9018,2443.35,1518.7864,924.5636,2013,1
50470,5,2013-04-18,2013-04,True,,9,Pacific,865.204,782.99,486.7066,296.2834,2013,4
49548,5,2013-02-04,2013-02,False,284.0,1,North America,7405.8326,6577.116,6813.8924,-236.7764,2013,2
60726,5,2013-11-30,2013-11,True,,6,North America,71.0073,64.26,24.0333,40.2267,2013,11
57465,5,2013-10-11,2013-10,True,,4,North America,2634.2869,2383.97,1293.1081,1090.8619,2013,10
55089,5,2013-09-02,2013-09,True,,4,North America,1293.3804,1170.48,751.5721,418.9079,2013,9
54302,5,2013-08-19,2013-08,True,,9,Pacific,2603.8662,2356.44,1274.9637,1081.4763,2013,8
60703,5,2013-11-30,2013-11,True,,10,Europe,927.6033,839.46,445.9473,393.5127,2013,11
53567,5,2013-08-07,2013-08,False,277.0,2,North America,33038.7512,28995.9788,35181.0348,-6185.056,2013,8
58725,5,2013-11-03,2013-11,True,,1,North America,32.5754,29.48,11.0256,18.4544,2013,11
49726,5,2013-02-22,2013-02,True,,9,Pacific,1105.4834,1000.4375,605.6492,394.7883,2013,2
56845,5,2013-10-03,2013-10,True,,1,North America,2694.0563,2438.06,1523.5102,914.5498,2013,10
55247,5,2013-09-06,2013-09,False,281.0,4,North America,5364.3923,4764.114,4935.6222,-171.5082,2013,9
61048,5,2013-12-05,2013-12,True,,1,North America,54.6754,49.48,18.5056,30.9744,2013,12
54406,5,2013-08-21,2013-08,True,,10,Europe,74.5765,67.49,25.2413,42.2487,2013,8
54435,5,2013-08-22,2013-08,True,,9,Pacific,77.339,69.99,26.1763,43.8137,2013,8
51300,5,2013-06-14,2013-06,True,,9,Pacific,2699.9018,2443.35,1554.9479,888.4021,2013,6
58807,5,2013-11-04,2013-11,True,,6,North America,72.8969,65.97,28.2328,37.7372,2013,11
56440,5,2013-09-26,2013-09,True,,9,Pacific,8.7848,7.95,2.9733,4.9767,2013,9
62144,5,2013-12-21,2013-12,True,,9,Pacific,2566.1194,2322.28,1266.476,1055.804,2013,12
54131,5,2013-08-16,2013-08,True,,4,North America,997.2183,902.46,494.4493,408.0107,2013,8
52581,5,2013-07-21,2013-07,True,,9,Pacific,50.7748,45.95,17.1854,28.7646,2013,7
53084,5,2013-07-31,2013-07,True,,1,North America,2.5305,2.29,0.8565,1.4335,2013,7
49059,5,2013-01-07,2013-01,False,284.0,1,North America,296.4905,263.25,222.9402,40.3098,2013,1
57637,5,2013-10-15,2013-10,True,,1,North America,132.6,120.0,44.88,75.12,2013,10
59093,5,2013-11-06,2013-11,True,,4,North America,47.3382,42.84,16.0222,26.8178,2013,11
53111,5,2013-07-31,2013-07,True,,7,Europe,75.1069,67.97,50.3609,17.6091,2013,7
52124,5,2013-07-12,2013-07,True,,2,North America,8.0444,7.28,2.7228,4.5572,2013,7
49266,5,2013-01-15,2013-01,True,,9,Pacific,2264.2536,2049.0982,1105.81,943.2882,2013,1
62222,5,2013-12-22,2013-12,True,,9,Pacific,2566.1194,2322.28,1266.476,1055.804,2013,12
60315,5,2013-11-23,2013-11,True,,7,Europe,2673.0613,2419.06,1495.0242,924.0358,2013,11
50280,5,2013-04-06,2013-04,False,277.0,2,North America,37858.4689,33630.3655,29591.5562,4038.809256,2013,4
59550,5,2013-11-12,2013-11,True,,9,Pacific,1939.2529,1754.98,1124.0823,630.8977,2013,11
61026,5,2013-12-04,2013-12,True,,10,Europe,612.1369,553.97,348.8782,205.0918,2013,12
53923,5,2013-08-13,2013-08,True,,9,Pacific,24.2879,21.98,8.2205,13.7595,2013,8
50035,5,2013-03-20,2013-03,True,,9,Pacific,2410.6266,2181.5625,1320.6838,860.8787,2013,3
57358,5,2013-10-09,2013-10,True,,9,Pacific,612.1369,553.97,348.8782,205.0918,2013,10
50839,5,2013-05-14,2013-05,True,,10,Europe,1105.4834,1000.4375,605.6492,394.7883,2013,5
54861,5,2013-08-29,2013-08,True,,4,North America,79.5269,71.97,46.7128,25.2572,2013,8
56917,5,2013-10-05,2013-10,True,,10,Europe,2748.4997,2487.33,1574.9565,912.3735,2013,10
51817,5,2013-07-07,2013-07,False,288.0,8,Europe,2053.8436,1822.908,1915.8907,-92.9827,2013,7
59388,5,2013-11-10,2013-11,True,,9,Pacific,1918.2579,1735.98,1095.5963,640.3837,2013,11
58839,5,2013-11-05,2013-11,True,,10,Europe,2535.964,2294.99,1251.9813,1043.0087,2013,11
54634,5,2013-08-25,2013-08,True,,10,Europe,8.0444,7.28,2.7228,4.5572,2013,8
50587,5,2013-05-01,2013-05,True,,1,North America,2264.2536,2049.0982,1105.81,943.2882,2013,5
53387,5,2013-08-05,2013-08,True,,4,North America,24.2879,21.98,8.2205,13.7595,2013,8
53645,5,2013-08-07,2013-08,True,,7,Europe,69.5929,62.98,48.4946,14.4854,2013,8
56683,5,2013-09-30,2013-09,True,,9,Pacific,877.1048,793.76,428.8554,364.9046,2013,9
50924,5,2013-05-21,2013-05,True,,9,Pacific,2288.9187,2071.4196,1117.8559,953.5637,2013,5
52696,5,2013-07-23,2013-07,True,,4,North America,44.1779,39.98,14.9526,25.0274,2013,7
58676,5,2013-11-02,2013-11,True,,6,North America,40.8408,36.96,13.8231,23.1369,2013,11
49048,5,2013-01-07,2013-01,False,289.0,6,North America,5289.8804,4697.94,4867.066,-169.126,2013,1
50616,5,2013-05-03,2013-05,True,,9,Pacific,2699.9018,2443.35,1518.7864,924.5636,2013,5
57323,5,2013-10-09,2013-10,True,,6,North America,38.5535,34.89,13.0489,21.8411,2013,10
57782,5,2013-10-17,2013-10,True,,1,North America,2598.9158,2351.96,1273.2881,1078.6719,2013,10
53617,5,2013-08-07,2013-08,False,283.0,1,North America,178.9467,158.43,144.5938,13.8362,2013,8
54983,5,2013-09-01,2013-09,True,,8,Europe,1960.2148,1773.95,1113.3572,660.5928,2013,9
61325,5,2013-12-08,2013-12,True,,10,Europe,1966.3144,1779.47,1133.2416,646.2284,2013,12
52095,5,2013-07-11,2013-07,True,,1,North America,199.9829,180.98,67.6865,113.2935,2013,7
62032,5,2013-12-20,2013-12,True,,10,Europe,1879.594,1700.99,1082.51,618.48,2013,12
59181,5,2013-11-07,2013-11,True,,4,North America,46.7194,42.28,15.8128,26.4672,2013,11
58696,5,2013-11-02,2013-11,True,,4,North America,1270.1644,1149.47,723.9184,425.5516,2013,11
58449,5,2013-10-29,2013-10,True,,10,Europe,76.2119,68.97,25.7949,43.1751,2013,10
51767,5,2013-07-07,2013-07,False,288.0,8,Europe,845.0174,748.134,709.6269,38.5071,2013,7
59300,5,2013-11-09,2013-11,True,,4,North America,136.9979,123.98,67.7486,56.2314,2013,11
56803,5,2013-10-03,2013-10,True,,9,Pacific,136.9979,123.98,67.7486,56.2314,2013,10
52457,5,2013-07-18,2013-07,True,,9,Pacific,1966.3144,1779.47,1133.2416,646.2284,2013,7
52858,5,2013-07-26,2013-07,True,,1,North America,33.139,29.99,11.2163,18.7737,2013,7
60653,5,2013-11-29,2013-11,True,,6,North America,36.023,32.6,12.1924,20.4076,2013,11
60836,5,2013-12-01,2013-12,True,,9,Pacific,2644.3313,2393.06,1488.8602,904.1998,2013,12
49440,5,2013-02-03,2013-02,True,,9,Pacific,2264.2536,2049.0982,1105.81,943.2882,2013,2
62304,5,2013-12-24,2013-12,True,,4,North America,44.4542,40.23,15.0461,25.1839,2013,12
54973,5,2013-08-31,2013-08,True,,1,North America,2673.0613,2419.06,1495.0242,924.0358,2013,8
57372,5,2013-10-10,2013-10,True,,9,Pacific,27.614,24.99,9.3463,15.6437,2013,10
53044,5,2013-07-30,2013-07,True,,10,Europe,9.934,8.99,6.9223,2.0677,2013,7
51790,5,2013-07-07,2013-07,False,277.0,2,North America,17091.637,15148.1025,13677.0861,1471.0164,2013,7
52081,5,2013-07-11,2013-07,True,,1,North America,42.9624,38.88,14.5412,24.3388,2013,7
